550	0.0558032
551	0.0557392
552	0.0555044
553	0.0551429
554	0.0546182
555	0.054431
556	0.0543746
557	0.0540971
558	0.0537861
559	0.0537198
560	0.0535208
561	0.0535114
562	0.0535761
563	0.0530756
564	0.0534004
565	0.0531774
566	0.0528857
567	0.0521093
568	0.0519302
569	0.052121
570	0.052016
571	0.051711
572	0.051535
573	0.0510043
574	0.0504827
575	0.0501812
576	0.0500036
577	0.0497123
578	0.0494572
579	0.0491702
580	0.0492685
581	0.0494083
582	0.0491623
583	0.0493153
584	0.0494678
585	0.049163
586	0.0489393
587	0.0483029
588	0.0479559
589	0.0475012
590	0.0471457
591	0.0467529
592	0.0464625
593	0.0462228
594	0.0459657
595	0.0459558
596	0.0456475
597	0.0451645
598	0.0450481
599	0.0448008
600	0.0442404
601	0.0445899
602	0.0441934
603	0.0439231
604	0.0437031
605	0.0439436
606	0.0441097
607	0.0440416
608	0.0438437
609	0.0432335
610	0.0428215
611	0.0428849
612	0.0421414
613	0.0422808
614	0.0418512
615	0.0411629
616	0.0409422
617	0.0408208
618	0.0402616
619	0.040892
620	0.0405566
621	0.0405794
622	0.0404288
623	0.0399923
624	0.0400916
625	0.0399937
626	0.0395859
627	0.0396242
628	0.0399191
629	0.0400303
630	0.040038
631	0.0400645
632	0.0397465
633	0.0388063
634	0.0387489
635	0.0383136
636	0.0381437
637	0.0383269
638	0.0378685
639	0.0373994
640	0.0372485
641	0.036903
642	0.0363779
643	0.0367526
644	0.0368779
645	0.037033
646	0.0374844
647	0.0374937
648	0.0374304
649	0.037276
650	0.0368931
651	0.0369765
652	0.0371245
653	0.0368575
654	0.0374917
655	0.0370374
656	0.0369538
657	0.0367446
658	0.0363168
659	0.0358485
660	0.0357525
661	0.035559
662	0.0355598
663	0.0354779
664	0.0349829
665	0.0347585
666	0.0346878
667	0.0345723
668	0.0346985
669	0.034993
670	0.034887
671	0.035081
672	0.0350432
673	0.034948
674	0.0351989
675	0.0348256
676	0.0346373
677	0.0345021
678	0.0349588
679	0.0342672
680	0.0341357
681	0.0340698
682	0.034009
683	0.0338469
684	0.0335793
685	0.0337781
686	0.0337273
687	0.0333694
688	0.0330017
689	0.0330426
690	0.0325939
691	0.0323541
692	0.032433
693	0.0323026
694	0.0318967
695	0.031943
696	0.0318975
697	0.0321367
698	0.0322063
699	0.0314259
700	0.0308989
